ItemID,ItemName,EquipPos,Profession,level,quality,DirectoryComment,ModelPrefabWarrior,ModelPrefabArcher,ModelPrefabSorcer,ModelPrefabCleric,ModelPrefab5,ModelPrefab6,ModelPrefab7,ModelPrefab8,PresentID,ReplaceID,AgainReplaceID
190506,90A套护手,6,1,90,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,,,,,,
191470,100A散头盔,0,1,100,A,equip/lotus/,wa_lotus_a04_helmet,ar_lotus_a04_helmet,so_lotus_a04_helmet,cl_lotus_a04_helmet,,,,,,10007|0|0|0|0|0,
191471,100A散衣服,1,1,100,A,equip/lotus/,wa_lotus_a04_body,ar_lotus_a04_body,so_lotus_a04_body,cl_lotus_a04_body,,,,,,,
191472,100A散裤子,2,1,100,A,equip/lotus/,wa_lotus_a04_leg,ar_lotus_a04_leg,so_lotus_a04_leg,cl_lotus_a04_leg,,,,,,,
191473,100A散手套,3,1,100,A,equip/lotus/,wa_lotus_a04_glove,ar_lotus_a04_glove,so_lotus_a04_glove,cl_lotus_a04_glove,,,,,,,
191474,100A散鞋子,4,1,100,A,equip/lotus/,wa_lotus_a04_boots,ar_lotus_a04_boots,so_lotus_a04_boots,cl_lotus_a04_boots,,,,,,0|0|10001|0|0|0,
191475,100A散长剑,5,1,100,A,,weapon/wa_lotus_a04_sword_weapon,weapon/ar_lotus_a04_bigbow_weapon,weapon/so_lotus_a04_staff_weapon,weapon/cl_lotus_a04_mace_weapon,,,,,,,
191476,100A散护手,6,1,100,A,equip/lotus/,wa_lotus_a04_gauntlet,ar_lotus_a04_quiver,so_lotus_a04_book,cl_lotus_a04_shield,,,,,,,
191500,100A套头盔,0,1,100,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,,,,,10007|0|0|10007|0|0,
191505,100A套长剑,5,1,100,A套,,weapon/wa_archbishop_sword_weapon,weapon/ar_archbishop_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,,,,,,
191506,100A套护手,6,1,100,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,,,,,,
191600,100龙帽子|100龙帽子|100龙帽子|100龙帽子|100龙帽子,0,1,100,S套,equip/greendragon/,wa_greendragon_helmet,ar_greendragon_helmet,so_greendragon_helmet,cl_greendragon_helmet,ac_greendragon_helmet,as_greendragon_helmet,,,,10007|0|0|10007|10006|0,
191601,100龙上装|100龙上装|100龙上装|100龙上装|100龙上装,1,1,100,S套,equip/greendragon/,wa_greendragon_body,ar_greendragon_body,so_greendragon_body,cl_greendragon_body,ac_greendragon_body,as_greendragon_body,,,,,
191602,100龙下装|100龙下装|100龙下装|100龙下装|100龙下装,2,1,100,S套,equip/greendragon/,wa_greendragon_leg,ar_greendragon_leg,so_greendragon_leg,cl_greendragon_leg,ac_greendragon_leg,as_greendragon_leg,,,,,
191603,100龙手套|100龙手套|100龙手套|100龙手套|100龙手套,3,1,100,S套,equip/greendragon/,wa_greendragon_glove,ar_greendragon_glove,so_greendragon_glove,cl_greendragon_glove,ac_greendragon_glove,as_greendragon_glove,,,,,
191604,100龙鞋子|100龙鞋子|100龙鞋子|100龙鞋子|100龙鞋子,4,1,100,S套,equip/greendragon/,wa_greendragon_boots,ar_greendragon_boots,so_greendragon_boots,cl_greendragon_boots,ac_greendragon_boots,as_greendragon_boots,,,,0|0|10001|0|0|0,
191605,100龙长剑|100龙长弓|100龙法杖|100龙权杖|100龙加农炮,5,1,100,S套,,weapon/wa_greendragon_sword_weapon,weapon/ar_greendragon_bigbow_weapon,weapon/so_greendragon_staff_weapon,weapon/cl_greendragon_mace_weapon,weapon/ac_greendragon_cannon_weapon,weapon/as_greendragon_scimitar_weapon,,,,,
191606,100龙护手|100龙箭袋|100龙魔法书|100龙盾牌|100龙穿线环,6,1,100,S套,equip/greendragon/,wa_greendragon_gauntlet,ar_greendragon_quiver,so_greendragon_book,cl_greendragon_shield,ac_greendragon_gauntlet,as_greendragon_crook,,,,,
216370,深渊之地精头盔,0,2,14,B套,equip/lotus/,wa_lotus_a01_helmet,ar_lotus_a01_helmet,so_lotus_a01_helmet,cl_lotus_a01_helmet,,,,,,,
216371,深渊之地精衣服,1,2,14,B套,equip/lotus/,wa_lotus_a01_body,ar_lotus_a01_body,so_lotus_a01_body,cl_lotus_a01_body,,,,,,,
216372,深渊之地精裤子,2,2,14,B套,equip/lotus/,wa_lotus_a01_leg,ar_lotus_a01_leg,so_lotus_a01_leg,cl_lotus_a01_leg,,,,,,,
216373,深渊之地精手套,3,2,14,B套,equip/lotus/,wa_lotus_a01_glove,ar_lotus_a01_glove,so_lotus_a01_glove,cl_lotus_a01_glove,,,,,,,
216374,深渊之地精鞋子,4,2,14,B套,equip/lotus/,wa_lotus_a01_boots,ar_lotus_a01_boots,so_lotus_a01_boots,cl_lotus_a01_boots,,,,,,0|0|10001|0|0|0,
216375,深渊之地精长弓,5,2,14,B套,,weapon/wa_lotus_a01_sword_weapon,weapon/ar_lotus_a01_bigbow_weapon,weapon/so_lotus_a01_staff_weapon,weapon/cl_lotus_a01_mace_weapon,,,,,,,
216376,深渊之地精箭筒,6,2,14,B套,equip/lotus/,wa_lotus_a01_gauntlet,ar_lotus_a01_quiver,so_lotus_a01_book,cl_lotus_a01_shield,,,,,,,
232471,深渊的弓箭手团衣服,1,2,32,A,equip/shenyuan/,wa_shukei_d01_body,ar_shukei_c01_body,so_blood_c01_body,cl_leejean_d01_body,,,,,,,
232472,深渊的弓箭手团裤子,2,2,32,A,equip/shenyuan/,wa_shukei_d01_leg,ar_shukei_c01_leg,so_blood_c01_leg,cl_leejean_d01_leg,,,,,,,
232473,深渊的弓箭手团手套,3,2,32,A,equip/shenyuan/,wa_shukei_d01_glove,ar_shukei_c01_glove,so_blood_c01_glove,cl_leejean_d01_glove,,,,,,,
232474,深渊的弓箭手团鞋子,4,2,32,A,equip/shenyuan/,wa_shukei_d01_boots,ar_shukei_c01_boots,so_blood_c01_boots,cl_leejean_d01_boots,,,,,,0|0|10001|0|0|0,
232475,深渊的弓箭手团长弓,5,2,32,A,,weapon/wa_shukei_d01_sword_weapon,weapon/ar_shukei_c01_bigbow_weapon,weapon/so_blood_c01_steff_weapon,weapon/cl_leejean_d01_mace_weapon,,,,,,,
232476,深渊的弓箭手团箭筒,6,2,32,A,equip/shenyuan/,wa_shukei_d01_gauntlet,ar_shukei_c01_quiver,so_blood_c01_book,cl_leejean_d01_shield,,,,,,,
232500,炼狱之地狱犬头盔,0,2,32,A套,equip/cerberos/,wa_cerberos_helmet,ar_cerberos_helmet,so_cerberos_helmet,cl_cerberos_helmet,,,,,,10007|0|10007|10007|0|0,
232505,炼狱之地狱犬长弓,5,2,32,A套,,weapon/wa_cerberos_sword_weapon,weapon/ar_cerberos_bigbow_weapon,weapon/so_cerberos_steff_weapon,weapon/cl_cerberos_wand_weapon,,,,,,,
232506,炼狱之地狱犬箭筒,6,2,32,A套,equip/cerberos/,wa_cerberos_gauntlet,Player_archer_quiver,so_cerberos_book,cl_cerberos_shield,,,,,,,
240471,深渊的弓箭手团长衣服,1,2,40,A,equip/shenyuan/,wa_shukei_d04_body,ar_shukei_c04_body,so_blood_c04_body,cl_leejean_d04_body,,,,,,,
240472,深渊的弓箭手团长裤子,2,2,40,A,equip/shenyuan/,wa_shukei_d04_leg,ar_shukei_c04_leg,so_blood_c04_leg,cl_leejean_d04_leg,,,,,,,
240473,深渊的弓箭手团长手套,3,2,40,A,equip/shenyuan/,wa_shukei_d04_glove,ar_shukei_c04_glove,so_blood_c04_glove,cl_leejean_d04_glove,,,,,,,
240474,深渊的弓箭手团长鞋子,4,2,40,A,equip/shenyuan/,wa_shukei_d04_boots,ar_shukei_c04_boots,so_blood_c04_boots,cl_leejean_d04_boots,,,,,,0|0|10001|0|0|0,
240475,深渊的弓箭手团长长弓,5,2,40,A,,weapon/wa_shukei_d04_sword_weapon,weapon/ar_shukei_c04_bigbow_weapon,weapon/so_blood_c04_steff_weapon,weapon/cl_leejean_d04_mace_weapon,,,,,,,
240476,深渊的弓箭手团长箭筒,6,2,40,A,equip/shenyuan/,wa_shukei_d04_gauntlet,ar_shukei_c04_quiver,so_blood_c04_book,cl_leejean_d04_shield,,,,,,,
240500,狮蝎头盔,0,2,40,A套,equip/manticore/,wa_manticore_helmat,ar_manticore_helmat,so_manticore_helmat,cl_manticore_helmat,,,,,,10007|0|10007|10007|0|0,
240505,狮蝎长弓,5,2,40,A套,,weapon/wa_manticore_sword_weapon,weapon/ar_manticore_bigbow_weapon,weapon/so_manticore_steff_weapon,weapon/cl_manticore_mace_weapon,,,,,,,
240506,狮蝎箭筒,6,2,40,A套,equip/manticore/,wa_manticore_gauntlet,Player_archer_quiver,so_manticore_book,cl_manticore_shield,,,,,,,
240600,海龙头盔,0,2,40,S套,equip/seadragon/,wa_seadragon_helmet,ar_seadragon_helmet,so_seadragon_helmet,cl_seadragon_helmet,,,,,,10007|0|0|10007|0|0,
240601,海龙衣服,1,2,40,S套,equip/seadragon/,wa_seadragon_body,ar_seadragon_body,so_seadragon_body,cl_seadragon_body,,,,,,,
240602,海龙裤子,2,2,40,S套,equip/seadragon/,wa_seadragon_leg,ar_seadragon_leg,so_seadragon_leg,cl_seadragon_leg,,,,,,,
240603,海龙手套,3,2,40,S套,equip/seadragon/,wa_seadragon_glove,ar_seadragon_glove,so_seadragon_glove,cl_seadragon_glove,,,,,,,
240604,海龙鞋子,4,2,40,S套,equip/seadragon/,wa_seadragon_boots,ar_seadragon_boots,so_seadragon_boots,cl_seadragon_boots,,,,,,0|0|10001|0|0|0,
240605,海龙长弓,5,2,40,S套,,weapon/wa_seadragon_sword_weapon,weapon/ar_seadragon_bigbow_weapon,weapon/so_seadragon_staff_weapon,weapon/cl_seadragon_mace_weapon,,,,,,,
240606,海龙箭筒,6,2,40,S套,equip/seadragon/,wa_seadragon_gauntlet,ar_seadragon_quiver,so_seadragon_book,cl_seadragon_shield,,,,,,,
250471,深渊的神射手衣服,1,2,50,A,equip/shenyuan/,wa_shukei_d02_body,ar_shukei_c02_body,so_blood_c02_body,cl_leejean_d02_body,,,,,,,
250472,深渊的神射手裤子,2,2,50,A,equip/shenyuan/,wa_shukei_d02_leg,ar_shukei_c02_leg,so_blood_c02_leg,cl_leejean_d02_leg,,,,,,,
250473,深渊的神射手手套,3,2,50,A,equip/shenyuan/,wa_shukei_d02_glove,ar_shukei_c02_glove,so_blood_c02_glove,cl_leejean_d02_glove,,,,,,,
250474,深渊的神射手鞋子,4,2,50,A,equip/shenyuan/,wa_shukei_d02_boots,ar_shukei_c02_boots,so_blood_c02_boots,cl_leejean_d02_boots,,,,,,0|0|10001|0|0|0,
250475,深渊的神射手长弓,5,2,50,A,,weapon/wa_shukei_d02_sword_weapon,weapon/ar_shukei_c02_bigbow_weapon,weapon/so_blood_c02_steff_weapon,weapon/cl_leejean_d02_mace_weapon,,,,,,,
250476,深渊的神射手箭筒,6,2,50,A,equip/shenyuan/,wa_shukei_d02_gauntlet,ar_shukei_c02_quiver,so_blood_c02_book,cl_leejean_d02_shield,,,,,,,
250500,天启头盔,0,2,50,A套,equip/apocalypse/,wa_apocalypse_helmet,ar_apocalypse_helmet,so_apocalypse_helmet,cl_apocalypse_helmet,,,,,,10007|0|10007|10007|0|0,
250505,天启长弓,5,2,50,A套,,weapon/wa_apocalypse_sword_weapon,weapon/ar_apocalypse_bigbow_weapon,weapon/so_apocalypse_steff_weapon,weapon/cl_apocalypse_mace_weapon,,,,,,,
250506,天启箭筒,6,2,50,A套,equip/apocalypse/,wa_apocalypse_gauntlet,Player_archer_quiver,so_apocalypse_book,cl_apocalypse_shield,,,,,,,
260471,深渊的神射手衣服,1,2,60,A,equip/shenyuan/,wa_shukei_d03_body,ar_shukei_c03_body,so_blood_c03_body,cl_leejean_d03_body,,,,,,,
260472,深渊的神射手裤子,2,2,60,A,equip/shenyuan/,wa_shukei_d03_leg,ar_shukei_c03_leg,so_blood_c03_leg,cl_leejean_d03_leg,,,,,,,
260473,深渊的神射手手套,3,2,60,A,equip/shenyuan/,wa_shukei_d03_glove,ar_shukei_c03_glove,so_blood_c03_glove,cl_leejean_d03_glove,,,,,,,
260474,深渊的神射手鞋子,4,2,60,A,equip/shenyuan/,wa_shukei_d03_boots,ar_shukei_c03_boots,so_blood_c03_boots,cl_leejean_d03_boots,,,,,,0|0|10001|0|0|0,
260475,深渊的神射手长弓,5,2,60,A,,weapon/wa_shukei_d03_sword_weapon,weapon/ar_shukei_c03_bigbow_weapon,weapon/so_blood_c03_steff_weapon,weapon/cl_leejean_d03_mace_weapon,,,,,,,
260476,深渊的神射手箭筒,6,2,60,A,equip/shenyuan/,wa_shukei_d03_gauntlet,ar_shukei_c03_quiver,so_blood_c03_book,cl_leejean_d03_shield,,,,,,,
260500,大主教头盔,0,2,60,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,,,,,10007|0|0|10007|0|0,
260505,大主教长弓,5,2,60,A套,,weapon/wa_archbishop_sword_weapon,weapon/ar_archbishop_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,,,,,,
260506,大主教箭筒,6,2,60,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,,,,,,
260600,绿龙帽子|绿龙帽子|绿龙帽子|绿龙帽子|绿龙帽子,0,2,,,equip/greendragon/,wa_greendragon_helmet,ar_greendragon_helmet,so_greendragon_helmet,cl_greendragon_helmet,ac_greendragon_helmet,as_greendragon_helmet,,,,10007|0|0|10007|10006|0,
260601,绿龙上装|绿龙上装|绿龙上装|绿龙上装|绿龙上装,1,2,,,equip/greendragon/,wa_greendragon_body,ar_greendragon_body,so_greendragon_body,cl_greendragon_body,ac_greendragon_body,as_greendragon_body,,,,,
260602,绿龙下装|绿龙下装|绿龙下装|绿龙下装|绿龙下装,2,2,,,equip/greendragon/,wa_greendragon_leg,ar_greendragon_leg,so_greendragon_leg,cl_greendragon_leg,ac_greendragon_leg,as_greendragon_leg,,,,,
260603,绿龙手套|绿龙手套|绿龙手套|绿龙手套|绿龙手套,3,2,,,equip/greendragon/,wa_greendragon_glove,ar_greendragon_glove,so_greendragon_glove,cl_greendragon_glove,ac_greendragon_glove,as_greendragon_glove,,,,,
260604,绿龙鞋子|绿龙鞋子|绿龙鞋子|绿龙鞋子|绿龙鞋子,4,2,,,equip/greendragon/,wa_greendragon_boots,ar_greendragon_boots,so_greendragon_boots,cl_greendragon_boots,ac_greendragon_boots,as_greendragon_boots,,,,0|0|10001|0|0|0,
260605,绿龙长剑|绿龙长弓|绿龙法杖|绿龙权杖|绿龙加农炮,5,2,,,,weapon/wa_greendragon_sword_weapon,weapon/ar_greendragon_bigbow_weapon,weapon/so_greendragon_staff_weapon,weapon/cl_greendragon_mace_weapon,weapon/ac_greendragon_cannon_weapon,weapon/as_greendragon_scimitar_weapon,,,,,
260606,绿龙护手|绿龙箭袋|绿龙魔法书|绿龙盾牌|绿龙穿线环,6,2,,,equip/greendragon/,wa_greendragon_gauntlet,ar_greendragon_quiver,so_greendragon_book,cl_greendragon_shield,ac_greendragon_gauntlet,as_greendragon_crook,,,,,
270471,70A散衣服,1,2,70,A,equip/shenyuan/,wa_shukei_d03_body,ar_shukei_c04_body,so_blood_c03_body,cl_leejean_d03_body,,,,,,,
270472,70A散裤子,2,2,70,A,equip/shenyuan/,wa_shukei_d03_leg,ar_shukei_c04_leg,so_blood_c03_leg,cl_leejean_d03_leg,,,,,,,
270473,70A散手套,3,2,70,A,equip/shenyuan/,wa_shukei_d03_glove,ar_shukei_c04_glove,so_blood_c03_glove,cl_leejean_d03_glove,,,,,,,
270474,70A散鞋子,4,2,70,A,equip/shenyuan/,wa_shukei_d03_boots,ar_shukei_c04_boots,so_blood_c03_boots,cl_leejean_d03_boots,,,,,,0|0|10001|0|0|0,
270475,70A散长剑,5,2,70,A,,weapon/wa_shukei_d03_sword_weapon,weapon/ar_shukei_c04_bigbow_weapon,weapon/so_blood_c03_steff_weapon,weapon/cl_leejean_d03_mace_weapon,,,,,,,
270476,70A散护手,6,2,70,A,equip/shenyuan/,wa_shukei_d03_gauntlet,ar_shukei_c04_quiver,so_blood_c03_book,cl_leejean_d03_shield,,,,,,,
270500,巨人头盔,0,2,70,A套,equip/gigantesmaha/,wa_gigantesmaha_helmet,ar_gigantesmaha_helmet,so_archbishop_helmet,cl_archbishop_helmet,,,,,,10007|0|0|10007|0|0,
270505,巨人长剑,5,2,70,A套,,weapon/wa_gigantesmaha_sword_weapon,weapon/ar_gigantesmaha_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,,,,,,
270506,巨人护手,6,2,70,A套,equip/gigantesmaha/,wa_gigantesmaha_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,,,,,,
280470,80A散头盔,0,2,80,A,equip/lotus/,wa_lotus_a02_helmet,ar_lotus_a02_helmet,so_lotus_a02_helmet,cl_lotus_a02_helmet,,,,,,10007|0|0|0|0|0,
280471,80A散衣服,1,2,80,A,equip/lotus/,wa_lotus_a02_body,ar_lotus_a02_body,so_lotus_a02_body,cl_lotus_a02_body,,,,,,,
280472,80A散裤子,2,2,80,A,equip/lotus/,wa_lotus_a02_leg,ar_lotus_a02_leg,so_lotus_a02_leg,cl_lotus_a02_leg,,,,,,,
280473,80A散手套,3,2,80,A,equip/lotus/,wa_lotus_a02_glove,ar_lotus_a02_glove,so_lotus_a02_glove,cl_lotus_a02_glove,,,,,,,
280474,80A散鞋子,4,2,80,A,equip/lotus/,wa_lotus_a02_boots,ar_lotus_a02_boots,so_lotus_a02_boots,cl_lotus_a02_boots,,,,,,0|0|10001|0|0|0,
280475,80A散长剑,5,2,80,A,,weapon/wa_lotus_a02_sword_weapon,weapon/ar_lotus_a02_bigbow_weapon,weapon/so_lotus_a02_staff_weapon,weapon/cl_lotus_a02_mace_weapon,,,,,,,
280476,80A散护手,6,2,80,A,equip/lotus/,wa_lotus_a02_gauntlet,ar_lotus_a02_quiver,so_lotus_a02_book,cl_lotus_a02_shield,,,,,,,
280500,80A套头盔,0,2,80,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,,,,,10007|0|0|10007|0|0,
280505,80A套长剑,5,2,80,A套,,weapon/wa_archbishop_sword_weapon,weapon/ar_archbishop_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,,,,,,
280506,80A套护手,6,2,80,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,,,,,,
280600,80龙帽子|80龙帽子|80龙帽子|80龙帽子|80龙帽子,0,2,80,S套,equip/desertdragon/,wa_desertdragon_helmet,ar_desertdragon_helmet,so_desertdragon_helmet,cl_desertdragon_helmet,ac_desertdragon_helmet,as_desertdragon_helmet,,,,10007|0|0|10007|10006|0,
280601,80龙上装|80龙上装|80龙上装|80龙上装|80龙上装,1,2,80,S套,equip/desertdragon/,wa_desertdragon_body,ar_desertdragon_body,so_desertdragon_body,cl_desertdragon_body,ac_desertdragon_body,as_desertdragon_body,,,,,
280602,80龙下装|80龙下装|80龙下装|80龙下装|80龙下装,2,2,80,S套,equip/desertdragon/,wa_desertdragon_leg,ar_desertdragon_leg,so_desertdragon_leg,cl_desertdragon_leg,ac_desertdragon_leg,as_desertdragon_leg,,,,,
280603,80龙手套|80龙手套|80龙手套|80龙手套|80龙手套,3,2,80,S套,equip/desertdragon/,wa_desertdragon_glove,ar_desertdragon_glove,so_desertdragon_glove,cl_desertdragon_glove,ac_desertdragon_glove,as_desertdragon_glove,,,,,
280604,80龙鞋子|80龙鞋子|80龙鞋子|80龙鞋子|80龙鞋子,4,2,80,S套,equip/desertdragon/,wa_desertdragon_boots,ar_desertdragon_boots,so_desertdragon_boots,cl_desertdragon_boots,ac_desertdragon_boots,as_desertdragon_boots,,,,0|0|10001|0|0|0,
280605,80龙长剑|80龙长弓|80龙法杖|80龙权杖|80龙加农炮,5,2,80,S套,,weapon/wa_desertdragon_sword_weapon,weapon/ar_desertdragon_bigbow_weapon,weapon/so_desertdragon_staff_weapon,weapon/cl_desertdragon_mace_weapon,weapon/ac_desertdragon_cannon_weapon,weapon/as_desertdragon_scimitar_weapon,,,,,
280606,80龙护手|80龙箭袋|80龙魔法书|80龙盾牌|80龙穿线环,6,2,80,S套,equip/desertdragon/,wa_desertdragon_gauntlet,ar_desertdragon_quiver,so_desertdragon_book,cl_desertdragon_shield,ac_desertdragon_gauntlet,as_desertdragon_crook,,,,,
290470,90A散头盔,0,2,90,A,equip/lotus/,wa_lotus_a03_helmet,ar_lotus_a03_helmet,so_lotus_a03_helmet,cl_lotus_a03_helmet,,,,,,10007|0|0|0|0|0,
290471,90A散衣服,1,2,90,A,equip/lotus/,wa_lotus_a03_body,ar_lotus_a03_body,so_lotus_a03_body,cl_lotus_a03_body,,,,,,,
290472,90A散裤子,2,2,90,A,equip/lotus/,wa_lotus_a03_leg,ar_lotus_a03_leg,so_lotus_a03_leg,cl_lotus_a03_leg,,,,,,,
290473,90A散手套,3,2,90,A,equip/lotus/,wa_lotus_a03_glove,ar_lotus_a03_glove,so_lotus_a03_glove,cl_lotus_a03_glove,,,,,,,
290474,90A散鞋子,4,2,90,A,equip/lotus/,wa_lotus_a03_boots,ar_lotus_a03_boots,so_lotus_a03_boots,cl_lotus_a03_boots,,,,,,0|0|10001|0|0|0,
290475,90A散长剑,5,2,90,A,,weapon/wa_lotus_a03_sword_weapon,weapon/ar_lotus_a03_bigbow_weapon,weapon/so_lotus_a03_staff_weapon,weapon/cl_lotus_a03_mace_weapon,,,,,,,
290476,90A散护手,6,2,90,A,equip/lotus/,wa_lotus_a03_gauntlet,ar_lotus_a03_quiver,so_lotus_a03_book,cl_lotus_a03_shield,,,,,,,
290500,90A套头盔,0,2,90,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,,,,,10007|0|0|10007|0|0,
290505,90A套长剑,5,2,90,A套,,weapon/wa_archbishop_sword_weapon,weapon/ar_archbishop_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,,,,,,
290506,90A套护手,6,2,90,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,,,,,,
291470,100A散头盔,0,2,100,A,equip/lotus/,wa_lotus_a04_helmet,ar_lotus_a04_helmet,so_lotus_a04_helmet,cl_lotus_a04_helmet,,,,,,10007|0|0|0|0|0,
291471,100A散衣服,1,2,100,A,equip/lotus/,wa_lotus_a04_body,ar_lotus_a04_body,so_lotus_a04_body,cl_lotus_a04_body,,,,,,,
291472,100A散裤子,2,2,100,A,equip/lotus/,wa_lotus_a04_leg,ar_lotus_a04_leg,so_lotus_a04_leg,cl_lotus_a04_leg,,,,,,,
291473,100A散手套,3,2,100,A,equip/lotus/,wa_lotus_a04_glove,ar_lotus_a04_glove,so_lotus_a04_glove,cl_lotus_a04_glove,,,,,,,
291474,100A散鞋子,4,2,100,A,equip/lotus/,wa_lotus_a04_boots,ar_lotus_a04_boots,so_lotus_a04_boots,cl_lotus_a04_boots,,,,,,0|0|10001|0|0|0,
291475,100A散长剑,5,2,100,A,,weapon/wa_lotus_a04_sword_weapon,weapon/ar_lotus_a04_bigbow_weapon,weapon/so_lotus_a04_staff_weapon,weapon/cl_lotus_a04_mace_weapon,,,,,,,
291476,100A散护手,6,2,100,A,equip/lotus/,wa_lotus_a04_gauntlet,ar_lotus_a04_quiver,so_lotus_a04_book,cl_lotus_a04_shield,,,,,,,
291500,100A套头盔,0,2,100,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,,,,,10007|0|0|10007|0|0,
291505,100A套长剑,5,2,100,A套,,weapon/wa_archbishop_sword_weapon,weapon/ar_archbishop_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,,,,,,
291506,100A套护手,6,2,100,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,,,,,,
291600,100龙帽子|100龙帽子|100龙帽子|100龙帽子|100龙帽子,0,2,100,S套,equip/greendragon/,wa_greendragon_helmet,ar_greendragon_helmet,so_greendragon_helmet,cl_greendragon_helmet,ac_greendragon_helmet,as_greendragon_helmet,,,,10007|0|0|10007|10006|0,
291601,100龙上装|100龙上装|100龙上装|100龙上装|100龙上装,1,2,100,S套,equip/greendragon/,wa_greendragon_body,ar_greendragon_body,so_greendragon_body,cl_greendragon_body,ac_greendragon_body,as_greendragon_body,,,,,
291602,100龙下装|100龙下装|100龙下装|100龙下装|100龙下装,2,2,100,S套,equip/greendragon/,wa_greendragon_leg,ar_greendragon_leg,so_greendragon_leg,cl_greendragon_leg,ac_greendragon_leg,as_greendragon_leg,,,,,
291603,100龙手套|100龙手套|100龙手套|100龙手套|100龙手套,3,2,100,S套,equip/greendragon/,wa_greendragon_glove,ar_greendragon_glove,so_greendragon_glove,cl_greendragon_glove,ac_greendragon_glove,as_greendragon_glove,,,,,
291604,100龙鞋子|100龙鞋子|100龙鞋子|100龙鞋子|100龙鞋子,4,2,100,S套,equip/greendragon/,wa_greendragon_boots,ar_greendragon_boots,so_greendragon_boots,cl_greendragon_boots,ac_greendragon_boots,as_greendragon_boots,,,,0|0|10001|0|0|0,
291605,100龙长剑|100龙长弓|100龙法杖|100龙权杖|100龙加农炮,5,2,100,S套,,weapon/wa_greendragon_sword_weapon,weapon/ar_greendragon_bigbow_weapon,weapon/so_greendragon_staff_weapon,weapon/cl_greendragon_mace_weapon,weapon/ac_greendragon_cannon_weapon,weapon/as_greendragon_scimitar_weapon,,,,,
291606,100龙护手|100龙箭袋|100龙魔法书|100龙盾牌|100龙穿线环,6,2,100,S套,equip/greendragon/,wa_greendragon_gauntlet,ar_greendragon_quiver,so_greendragon_book,cl_greendragon_shield,ac_greendragon_gauntlet,as_greendragon_crook,,,,,
316370,深渊之克洛伯头盔,0,3,14,B套,equip/lotus/,wa_lotus_a01_helmet,ar_lotus_a01_helmet,so_lotus_a01_helmet,cl_lotus_a01_helmet,,,,,,,
316371,深渊之克洛伯衣服,1,3,14,B套,equip/lotus/,wa_lotus_a01_body,ar_lotus_a01_body,so_lotus_a01_body,cl_lotus_a01_body,,,,,,,
316372,深渊之克洛伯裤子,2,3,14,B套,equip/lotus/,wa_lotus_a01_leg,ar_lotus_a01_leg,so_lotus_a01_leg,cl_lotus_a01_leg,,,,,,,
316373,深渊之克洛伯手套,3,3,14,B套,equip/lotus/,wa_lotus_a01_glove,ar_lotus_a01_glove,so_lotus_a01_glove,cl_lotus_a01_glove,,,,,,,
